date,weekday,weekno,month,year,DECEPTIVE_PRACTICE,CRIMINAL_DAMAGE,BATTERY,INTERFERENCE_WITH_PUBLIC_OFFICER,OFFENSE_INVOLVING_CHILDREN,SEX_OFFENSE,OTHER_OFFENSE,THEFT,CRIMINAL_TRESPASS,ROBBERY,MOTOR_VEHICLE_THEFT,PUBLIC_PEACE_VIOLATION,WEAPONS_VIOLATION,BURGLARY,INTIMIDATION,LIQUOR_LAW_VIOLATION,ASSAULT,HOMICIDE,PROSTITUTION,GAMBLING,STALKING,KIDNAPPING,ARSON,OBSCENITY,CONCEALED_CARRY_LICENSE_VIOLATION,PUBLIC_INDECENCY,HUMAN_TRAFFICKING,RITUALISM,DOMESTIC_VIOLENCE,NARCOTICS,CRIMINAL_SEXUAL_ASSAULT,NON_CRIMINAL,TOTAL_CRIMES,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
2014-04-07,2,15,4,2014,49,66,132,4,4,6,62,154,21,22,36,11,5,45,0,1,43,1,2,1,0,1,0,0,0,0,0,0,0,93,3,0,762,46.0,30.0,1009.7,10.0,6.9,17.1,999.9,55.9,36.0,0.0,999.9,0,0,0,0,0,0
2014-04-08,3,15,4,2014,41,74,131,4,10,1,48,149,19,22,19,9,12,44,0,2,44,0,6,1,1,0,1,0,0,2,0,0,0,104,4,0,748,49.6,36.5,1006.2,9.1,5.9,11.1,999.9,57.0,37.0,0.02,999.9,0,1,0,0,0,0
2014-04-09,4,15,4,2014,40,75,141,7,10,3,66,139,23,16,22,7,12,40,0,2,53,1,7,5,0,1,0,0,0,0,0,0,0,105,1,0,776,49.6,32.6,1014.5,9.9,5.7,18.1,22.0,63.0,36.0,0.0,999.9,0,0,0,0,0,0
2014-04-10,5,15,4,2014,51,77,126,2,4,3,51,166,31,29,29,13,10,40,1,1,57,0,11,1,0,2,1,1,0,0,0,0,0,100,3,1,811,57.6,36.2,1008.5,10.0,11.8,17.1,25.1,64.0,51.1,0.0,999.9,0,0,0,0,0,0
2014-04-11,6,15,4,2014,45,69,150,3,10,2,41,149,21,19,26,16,12,36,0,4,48,3,18,3,0,0,2,0,0,0,0,0,0,105,3,0,785,55.4,26.6,1015.1,10.0,4.5,15.9,21.0,70.0,41.0,0.0,999.9,0,0,0,0,0,0
2014-04-12,7,15,4,2014,51,99,208,8,4,6,47,158,19,32,27,10,18,33,1,3,47,0,7,2,0,0,2,0,0,0,0,0,0,79,11,0,872,64.6,39.2,1012.4,10.0,10.5,25.1,38.1,80.1,41.0,0.0,999.9,0,0,0,0,0,0
2014-04-13,1,15,4,2014,31,88,166,7,9,4,40,122,17,29,19,4,8,28,1,1,42,2,1,0,0,0,1,0,0,0,0,0,0,54,5,0,679,61.3,52.2,1005.4,8.8,11.2,15.9,25.1,73.9,46.9,0.0,999.9,0,1,0,0,0,0
2014-04-14,2,16,4,2014,55,81,120,1,5,1,48,151,18,25,29,3,5,39,0,0,38,1,1,0,0,0,1,0,0,0,0,0,0,61,5,0,688,49.5,44.8,1004.0,8.1,14.9,26.0,38.1,66.2,33.1,0.45,999.9,0,1,1,0,0,0
2014-04-15,3,16,4,2014,59,82,99,2,7,2,74,153,18,31,38,0,9,33,0,0,44,1,7,0,0,0,1,0,0,0,0,0,0,87,1,0,748,31.8,21.2,1020.1,8.2,10.3,15.0,18.1,36.0,27.0,0.16,1.2,0,0,1,0,0,0
2014-04-16,4,16,4,2014,62,76,126,4,7,3,64,190,14,25,21,7,5,39,0,0,40,0,4,1,0,0,0,0,0,0,0,0,0,83,1,0,772,39.6,22.0,1024.7,10.0,10.2,18.1,28.9,52.0,27.0,0.0,999.9,0,0,0,0,0,0
2014-04-17,5,16,4,2014,43,85,115,2,5,7,64,167,30,27,22,5,8,43,0,2,48,0,4,5,0,0,2,0,0,0,0,0,0,151,1,0,836,50.7,30.5,1021.9,10.0,12.7,17.1,22.9,63.0,30.9,0.0,999.9,0,0,0,0,0,0
2014-04-18,6,16,4,2014,49,84,138,4,6,0,53,184,22,35,24,6,8,50,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,83,3,0,787,49.0,36.9,1026.2,9.9,6.6,12.0,999.9,63.0,42.1,0.0,999.9,0,0,0,0,0,0
2014-04-19,7,16,4,2014,35,96,137,4,6,2,40,164,17,35,21,7,8,31,0,1,44,6,3,1,0,1,0,0,0,0,0,0,0,90,5,0,754,47.3,33.7,1027.8,10.0,8.4,13.0,999.9,64.0,37.9,0.0,999.9,0,0,0,0,0,0
2014-04-20,1,16,4,2014,22,88,166,5,7,7,45,123,11,22,17,11,7,32,0,1,40,3,1,2,0,1,1,0,0,0,0,0,0,70,7,0,689,61.2,34.8,1022.2,10.0,8.9,12.0,22.0,78.1,37.9,0.0,999.9,0,0,0,0,0,0
2014-04-21,2,17,4,2014,54,76,131,6,4,2,44,157,21,20,21,11,10,34,0,0,52,0,1,0,0,0,1,0,1,0,0,0,0,79,5,0,730,67.5,46.0,1013.5,9.4,8.3,18.1,27.0,78.1,46.9,0.0,999.9,0,1,0,0,1,0
2014-04-22,3,17,4,2014,45,59,141,2,3,2,47,172,21,29,26,8,6,27,0,1,42,0,8,5,0,1,1,0,0,0,0,0,0,90,0,0,736,53.3,42.2,1013.0,8.5,10.9,21.0,24.1,62.6,44.1,0.51,999.9,0,1,0,0,0,0
2014-04-23,4,17,4,2014,51,75,124,5,7,1,40,169,22,22,31,5,10,42,0,0,47,1,5,0,3,1,0,0,0,0,0,0,0,73,3,0,737,43.0,27.8,1020.7,10.0,9.1,13.0,14.0,60.1,37.0,0.0,999.9,0,0,0,0,0,0
2014-04-24,5,17,4,2014,47,95,129,2,9,1,44,167,31,19,27,6,13,37,0,2,56,2,6,1,0,0,4,0,0,0,0,0,0,69,2,0,769,50.5,32.5,1015.1,9.9,11.0,20.0,29.9,64.0,37.0,0.03,999.9,0,1,0,0,0,0
2014-04-25,6,17,4,2014,48,94,159,2,12,2,46,187,22,25,24,10,14,40,0,1,59,0,4,1,0,1,1,0,0,0,0,0,0,94,2,0,848,57.9,39.3,1006.7,9.5,11.0,19.0,27.0,69.1,41.0,0.24,999.9,0,1,0,0,0,0
2014-04-26,7,17,4,2014,33,90,174,2,2,4,38,176,24,33,15,9,12,34,0,1,44,4,2,0,0,0,2,0,0,0,0,0,0,76,3,0,778,51.9,34.5,1013.6,10.0,10.6,17.1,21.0,69.1,42.1,0.01,999.9,0,1,0,0,0,0
2014-04-27,1,17,4,2014,23,70,153,1,4,2,43,130,22,21,21,9,4,37,0,1,43,2,2,2,1,0,2,0,0,0,0,0,0,78,1,0,672,48.9,37.3,1015.2,9.8,13.8,19.0,25.1,61.0,39.9,0.01,999.9,0,1,0,0,1,0
2014-04-28,2,18,4,2014,52,82,128,2,5,0,43,155,15,25,25,6,10,43,0,0,46,3,1,0,0,1,2,0,0,0,0,0,0,78,2,0,724,52.2,42.0,1007.3,8.9,14.5,25.1,32.1,61.0,42.1,0.11,999.9,0,1,0,0,0,0
2014-04-29,3,18,4,2014,46,67,124,4,2,3,68,177,29,15,19,9,5,51,0,0,71,1,6,0,2,1,1,2,0,0,0,0,0,81,4,0,788,56.0,48.7,1000.0,7.0,9.8,19.0,27.0,66.9,46.9,0.43,999.9,0,1,0,0,1,0
2014-04-30,4,18,4,2014,48,82,143,5,7,3,56,164,24,25,21,13,6,41,0,1,58,1,6,0,0,0,0,0,1,0,0,0,0,86,7,0,798,52.0,45.9,1006.0,9.5,8.2,15.9,21.0,66.9,46.9,0.07,999.9,0,1,0,0,1,0
2014-05-01,5,18,5,2014,105,65,142,4,13,8,61,177,19,25,23,10,5,39,2,1,58,1,4,0,1,0,2,0,0,0,0,0,0,105,7,0,877,46.3,40.2,1007.5,9.6,12.1,18.1,27.0,53.1,43.0,0.13,999.9,0,1,0,0,0,0
2014-05-02,6,18,5,2014,48,86,154,4,8,2,52,179,25,39,22,9,13,43,1,3,68,0,1,1,0,0,1,1,0,0,0,0,0,100,4,0,864,49.1,43.2,1009.5,9.8,9.8,14.0,18.1,55.0,43.0,0.08,999.9,0,1,0,0,0,0
2014-05-03,7,18,5,2014,38,81,159,7,3,3,37,154,21,29,27,8,16,37,0,2,48,1,2,3,0,1,0,0,0,0,0,0,0,61,7,0,745,57.0,40.6,1007.1,10.0,12.8,21.0,31.1,80.1,46.9,0.04,999.9,0,1,0,0,0,0
2014-05-04,1,18,5,2014,26,85,140,2,6,4,54,150,20,25,25,12,12,35,1,0,53,3,1,1,1,1,1,0,0,0,0,0,0,60,3,0,721,56.1,33.0,1014.7,10.0,9.6,15.9,22.0,68.0,48.9,0.0,999.9,0,0,0,0,0,0
2014-05-05,2,19,5,2014,77,87,146,6,2,3,58,201,17,26,22,5,7,28,0,1,47,1,2,1,0,0,3,0,0,0,0,0,0,103,2,0,845,50.9,34.6,1016.1,10.0,11.7,18.1,22.0,61.0,46.9,0.01,999.9,0,1,0,0,1,0
2014-05-06,3,19,5,2014,45,76,146,4,7,0,68,165,29,30,19,11,9,44,0,1,55,2,7,1,1,0,0,0,0,0,0,0,0,98,7,0,825,53.1,36.9,1015.0,10.0,11.5,19.0,999.9,63.0,45.0,0.0,999.9,0,0,0,0,0,0
2014-05-07,4,19,5,2014,30,64,144,5,4,2,51,160,23,25,21,8,12,61,0,0,50,0,9,1,2,0,0,0,0,0,0,0,0,95,2,0,769,63.8,44.7,1010.2,10.0,9.3,15.0,17.1,80.1,45.0,0.0,999.9,0,1,0,0,1,0
2014-05-08,5,19,5,2014,36,73,150,2,6,6,58,157,13,28,23,16,6,31,0,3,56,0,3,0,0,0,2,0,0,0,0,0,0,95,3,0,767,75.5,56.4,1008.9,10.0,10.3,17.1,28.0,93.0,52.0,0.0,999.9,0,0,0,0,0,0
2014-05-09,6,19,5,2014,37,94,176,4,13,3,62,178,24,9,29,14,10,39,1,3,49,2,4,3,1,1,0,0,0,0,0,0,0,103,4,0,863,72.5,59.9,1006.5,8.6,14.9,21.0,32.1,93.0,66.0,0.84,999.9,0,1,0,0,1,0
2014-05-10,7,19,5,2014,27,87,190,4,9,1,45,162,19,29,32,9,9,39,1,0,47,2,1,1,0,3,0,0,0,0,0,0,0,96,4,0,817,64.2,43.7,1012.0,10.0,6.6,17.1,22.0,77.0,52.0,0.59,999.9,0,0,0,0,0,0
2014-05-11,1,19,5,2014,27,79,213,3,4,4,43,142,22,22,16,8,16,31,0,0,48,1,9,0,1,1,1,1,0,0,0,0,0,49,3,0,744,71.2,49.4,1013.2,10.0,7.7,22.0,32.1,84.9,52.0,0.0,999.9,0,1,0,0,1,0
2014-05-12,2,20,5,2014,33,77,182,3,4,7,53,181,17,22,29,10,14,37,1,0,67,0,0,0,2,1,3,1,0,0,0,0,0,64,5,0,813,73.6,65.9,1010.8,9.8,11.2,21.0,35.9,86.0,63.0,0.41,999.9,0,1,0,0,1,0
2014-05-13,3,20,5,2014,47,75,141,6,5,2,60,187,19,34,18,7,11,53,1,0,49,0,7,1,1,0,0,0,0,0,0,0,0,86,3,0,813,67.2,61.0,1012.4,9.8,10.4,19.0,31.1,86.0,55.9,0.17,999.9,0,1,0,0,0,0
2014-05-14,4,20,5,2014,50,74,118,10,12,4,46,175,26,29,20,6,8,45,0,5,59,1,9,0,0,1,1,0,0,0,0,0,0,85,3,0,787,54.7,42.3,1020.3,10.0,8.9,14.0,20.0,70.0,53.1,0.14,999.9,0,0,0,0,0,0
2014-05-15,5,20,5,2014,54,63,121,1,8,0,55,161,20,27,17,8,8,46,0,0,57,0,4,1,0,1,2,0,0,0,0,0,0,96,3,0,753,47.6,39.4,1015.0,7.3,13.1,20.0,27.0,57.0,43.0,0.24,999.9,0,1,0,0,0,0
2014-05-16,6,20,5,2014,45,78,126,4,5,6,55,196,25,31,25,12,11,52,0,0,41,1,8,0,0,1,1,0,0,0,0,0,0,115,3,0,841,42.9,35.5,1017.7,10.0,8.9,13.0,999.9,57.0,41.0,0.08,999.9,0,1,0,0,0,0
2014-05-17,7,20,5,2014,40,96,156,3,6,7,57,164,13,33,19,9,9,37,0,3,53,2,1,3,0,0,0,0,0,0,0,0,0,86,6,0,803,49.7,35.3,1020.0,9.4,6.7,12.0,15.9,61.0,41.0,0.08,999.9,0,0,0,0,0,0
2014-05-18,1,20,5,2014,25,94,205,6,6,2,47,161,25,35,33,11,16,31,0,0,63,2,1,1,0,1,1,1,0,0,0,0,0,89,3,0,859,58.1,36.3,1022.8,10.0,7.7,13.0,17.1,70.0,41.0,0.0,999.9,0,0,0,0,0,0
2014-05-19,2,21,5,2014,38,86,135,4,7,3,53,173,33,22,20,10,12,39,0,2,56,2,2,0,0,0,2,0,0,0,0,0,0,84,4,0,787,62.7,39.5,1021.2,10.0,9.7,18.1,29.9,71.1,48.0,0.0,999.9,0,0,0,0,0,0
2014-05-20,3,21,5,2014,34,72,150,3,3,2,46,187,19,17,28,15,15,41,0,3,61,1,1,1,0,0,2,0,0,0,0,0,0,59,4,0,764,73.3,54.6,1011.9,10.0,10.6,13.0,22.0,87.1,53.1,0.0,999.9,0,1,0,0,0,0
2014-05-21,4,21,5,2014,33,90,169,5,7,2,57,184,24,20,25,4,10,35,0,5,66,1,7,4,0,1,1,0,0,0,0,0,0,83,1,0,834,77.4,63.1,1009.7,9.1,6.9,25.1,32.1,89.1,63.0,0.65,999.9,0,1,0,0,1,0
2014-05-22,5,21,5,2014,38,79,142,6,4,3,50,181,24,26,17,6,16,41,0,2,54,3,6,4,0,1,2,0,0,0,0,0,0,83,1,0,789,67.1,49.8,1016.2,10.0,8.3,14.0,20.0,89.1,60.1,0.01,999.9,0,0,0,0,0,0
2014-05-23,6,21,5,2014,38,110,141,3,8,1,47,189,15,19,27,8,15,46,0,1,49,1,0,3,0,2,3,0,0,0,0,0,0,76,5,0,807,60.1,46.4,1021.3,10.0,4.8,11.1,15.0,69.1,53.1,0.0,999.9,0,0,0,0,0,0
2014-05-24,7,21,5,2014,38,83,160,2,3,3,37,161,17,29,27,8,12,35,0,4,47,2,2,0,0,1,1,0,0,0,0,0,0,86,1,0,759,61.2,44.4,1022.3,10.0,4.1,12.0,999.9,73.9,50.0,0.0,999.9,0,0,0,0,0,0
2014-05-25,1,21,5,2014,21,119,201,6,5,4,48,140,13,33,30,11,13,34,0,1,59,1,3,2,0,0,1,0,0,0,0,0,0,73,5,1,824,68.0,46.7,1019.5,10.0,3.5,9.9,18.1,84.9,50.0,0.0,999.9,0,0,0,0,0,0
2014-05-26,2,22,5,2014,22,67,193,3,6,5,46,178,16,25,19,9,17,24,0,3,45,3,0,3,1,0,1,0,1,0,0,0,0,90,1,0,778,76.5,58.4,1015.7,10.0,6.3,12.0,19.0,90.0,54.0,0.0,999.9,0,1,0,0,1,0
2014-05-27,3,22,5,2014,39,80,134,5,9,3,57,172,25,26,19,3,3,44,0,2,45,1,7,1,0,0,1,0,0,0,0,0,0,84,4,0,764,76.0,66.7,1012.5,9.9,8.3,15.9,19.0,90.0,66.9,0.08,999.9,0,0,0,0,0,0
2014-05-28,4,22,5,2014,32,73,129,5,10,2,55,169,30,29,19,15,7,36,1,1,77,0,6,0,0,0,11,0,0,0,0,0,0,91,3,0,801,66.1,57.6,1014.7,8.0,7.2,14.0,999.9,84.9,60.1,1.18,999.9,0,1,0,0,1,0
2014-05-29,5,22,5,2014,48,86,142,2,5,2,53,174,17,38,14,12,10,36,0,2,41,4,4,2,0,0,0,0,0,0,0,0,0,83,1,0,776,65.3,53.6,1018.0,9.8,8.5,13.0,18.1,77.0,57.0,0.68,999.9,0,0,0,0,0,0
2014-05-30,6,22,5,2014,51,86,123,4,11,2,55,195,22,32,33,14,14,39,1,0,52,1,7,2,0,0,0,0,0,0,0,0,0,81,3,0,828,67.4,52.8,1020.2,10.0,7.0,12.0,999.9,79.0,57.0,0.0,999.9,0,0,0,0,0,0
2014-05-31,7,22,5,2014,40,99,176,5,7,3,40,199,16,21,30,14,18,28,0,2,49,2,7,1,0,3,2,0,0,0,0,0,0,82,4,0,848,72.9,52.6,1020.2,10.0,7.0,13.0,18.1,89.1,57.0,0.0,999.9,0,0,0,0,0,0
2014-06-01,1,22,6,2014,101,113,225,7,16,14,66,205,17,15,33,14,8,28,2,1,63,4,6,2,1,1,4,0,0,0,1,0,0,74,15,0,1036,78.6,57.1,1015.9,10.0,8.5,15.0,22.9,91.9,60.1,0.0,999.9,0,0,0,0,0,0
2014-06-02,2,23,6,2014,62,85,151,8,10,0,51,205,24,22,24,10,8,50,0,1,61,1,1,3,0,1,0,0,0,0,0,0,0,95,3,0,876,78.1,66.4,1010.3,10.0,14.3,28.9,46.0,91.9,69.1,0.0,999.9,0,1,0,0,1,0
2014-06-03,3,23,6,2014,45,87,145,5,15,3,72,202,28,27,28,12,16,41,0,3,55,1,5,2,0,1,0,0,0,0,0,0,0,102,3,0,898,76.5,56.4,1011.2,10.0,9.9,15.9,21.0,84.9,69.1,0.2,999.9,0,0,0,0,0,0
2014-06-04,4,23,6,2014,40,68,136,5,6,5,53,174,28,27,22,7,9,33,0,0,64,1,5,3,1,0,1,0,0,0,0,0,0,86,1,0,775,67.0,54.3,1010.3,9.0,9.0,17.1,22.0,82.0,61.0,0.02,999.9,0,1,0,0,0,0
2014-06-05,5,23,6,2014,53,76,132,4,8,2,45,207,28,28,23,6,8,36,0,2,51,1,7,3,1,0,2,0,0,0,0,0,0,76,3,1,803,64.9,47.4,1013.7,9.7,7.2,13.0,999.9,75.0,55.9,0.1,999.9,0,0,0,0,0,0
2014-06-06,6,23,6,2014,54,75,155,4,10,3,61,172,18,20,41,10,12,52,0,1,57,2,6,3,0,1,1,0,0,0,0,0,0,94,7,0,859,68.9,41.7,1014.6,10.0,4.7,12.0,15.9,82.0,54.0,0.0,999.9,0,0,0,0,0,0
2014-06-07,7,23,6,2014,26,97,190,5,3,2,53,185,19,28,32,14,8,42,0,2,69,2,4,3,0,0,0,0,0,0,0,0,0,83,2,0,869,73.5,47.1,1013.6,10.0,5.0,11.1,18.1,84.9,54.0,0.0,999.9,0,0,0,0,0,0
2014-06-08,1,23,6,2014,28,87,170,1,11,2,52,165,22,24,30,7,6,35,0,2,50,0,6,4,0,0,1,0,0,0,0,0,0,66,4,0,773,65.3,51.7,1012.9,9.1,13.9,19.0,25.1,84.9,55.0,0.33,999.9,0,1,0,0,0,0
2014-06-09,2,24,6,2014,42,63,161,6,9,6,53,203,28,25,30,11,7,46,1,1,56,3,1,4,0,0,3,0,0,0,0,0,0,63,1,0,823,65.9,50.0,1015.1,10.0,7.3,13.0,999.9,79.0,55.0,0.21,999.9,0,0,0,0,0,0
2014-06-10,3,24,6,2014,48,58,103,3,4,3,44,154,22,26,24,4,6,36,0,1,56,1,4,1,0,1,8,0,0,0,0,0,0,64,2,0,673,63.3,53.2,1012.2,8.5,6.4,9.9,999.9,79.0,55.9,0.0,999.9,0,1,0,0,0,0
2014-06-11,4,24,6,2014,43,60,150,5,6,2,44,179,25,21,29,18,9,35,1,2,49,0,0,1,2,0,1,0,0,0,0,0,0,89,2,0,773,64.2,61.0,1005.7,4.5,7.5,17.1,22.9,70.0,59.0,0.45,999.9,0,1,0,0,0,0
2014-06-12,5,24,6,2014,41,72,137,6,6,2,41,192,28,34,33,9,14,41,1,2,74,1,5,2,0,1,0,0,0,0,0,0,0,75,5,0,822,69.6,61.2,1007.6,7.3,7.1,15.0,22.9,82.0,62.1,0.03,999.9,0,1,0,0,0,0
2014-06-13,6,24,6,2014,43,87,158,4,15,3,61,255,25,30,33,8,12,43,0,1,49,0,8,2,1,1,1,0,0,0,0,0,0,89,7,0,936,66.6,45.5,1012.8,10.0,7.7,11.1,18.1,82.0,57.0,0.01,999.9,0,0,0,0,0,0
2014-06-14,7,24,6,2014,43,112,185,6,7,7,42,167,22,25,24,11,15,36,0,1,41,1,6,5,0,0,0,0,0,0,0,0,0,77,9,0,842,68.6,42.9,1017.1,10.0,6.3,12.0,20.0,80.1,57.0,0.0,999.9,0,0,0,0,0,0
2014-06-15,1,24,6,2014,33,104,215,5,7,5,49,187,18,32,25,10,14,39,0,1,59,2,5,1,1,5,1,1,0,0,0,0,0,53,10,0,882,75.1,52.9,1012.7,10.0,12.7,20.0,31.1,86.0,57.0,0.0,999.9,0,0,0,0,0,0
2014-06-16,2,25,6,2014,50,98,166,7,6,5,41,203,24,24,34,9,19,37,2,1,59,0,1,2,0,0,1,0,0,0,0,0,0,80,3,0,872,80.1,63.6,1014.5,10.0,6.9,9.9,15.9,90.0,64.0,0.0,999.9,0,0,0,0,0,0
2014-06-17,3,25,6,2014,43,93,177,4,6,1,50,188,27,29,24,10,14,49,2,1,66,2,6,1,0,1,2,0,0,0,0,0,0,89,3,0,888,84.8,68.9,1010.4,9.9,12.9,21.0,29.9,93.0,69.1,0.0,999.9,0,0,0,0,1,0
2014-06-18,4,25,6,2014,40,91,138,6,8,8,58,178,22,23,26,6,10,46,0,1,38,0,4,0,2,0,0,0,0,0,0,0,0,65,1,0,771,79.7,69.0,1011.8,9.4,9.9,21.0,33.0,93.0,70.0,0.0,999.9,0,1,0,0,1,0
2014-06-19,5,25,6,2014,52,64,140,5,4,3,57,194,24,43,38,6,10,49,0,1,44,1,8,0,0,0,0,0,0,0,0,0,0,76,5,0,824,68.3,63.6,1016.9,6.0,6.8,15.0,999.9,84.9,60.1,0.84,999.9,0,1,0,0,1,0
2014-06-20,6,25,6,2014,39,73,155,2,11,1,58,215,31,21,38,6,12,56,1,0,59,0,7,4,0,2,3,2,0,0,0,0,0,88,3,0,887,75.7,68.6,1013.6,7.8,7.3,11.1,17.1,86.0,60.1,0.37,999.9,0,1,0,0,1,0
2014-06-21,7,25,6,2014,37,92,186,4,5,4,41,207,15,31,26,7,13,26,0,1,52,2,8,0,0,1,2,0,0,0,0,0,0,98,7,0,865,71.3,64.1,1013.6,6.4,5.8,24.1,31.1,86.0,63.0,0.01,999.9,0,1,0,0,1,0
2014-06-22,1,25,6,2014,24,103,183,5,5,2,42,215,19,32,26,9,13,35,0,2,67,4,1,4,0,0,1,0,0,0,0,0,0,70,5,0,867,71.6,65.3,1011.7,8.3,4.7,8.9,999.9,84.9,63.0,0.73,999.9,0,1,0,0,0,0
2014-06-23,2,26,6,2014,58,66,129,2,11,2,63,183,26,26,38,12,13,49,1,0,55,1,2,1,0,0,2,0,0,0,0,0,0,89,1,0,830,73.1,66.9,1009.9,8.2,4.8,8.9,999.9,84.0,66.0,0.08,999.9,0,1,0,0,0,0
2014-06-24,3,26,6,2014,66,89,139,6,6,3,53,200,22,31,30,11,9,46,0,0,53,0,3,2,0,1,0,0,0,0,0,0,0,89,2,0,861,77.6,70.0,1009.7,8.8,6.0,25.1,29.9,84.9,69.1,0.13,999.9,0,1,0,0,1,0
2014-06-25,4,26,6,2014,49,77,124,2,6,2,35,231,20,32,34,12,11,44,0,3,58,1,7,1,2,2,1,0,0,0,0,0,0,99,2,0,855,70.8,65.7,1013.2,6.4,4.1,12.0,999.9,84.9,63.0,1.1,999.9,0,1,0,0,1,0
2014-06-26,5,26,6,2014,52,74,127,5,8,3,49,226,18,26,29,9,13,33,1,3,56,2,6,1,0,1,0,0,0,0,0,0,0,81,3,0,826,66.1,59.6,1017.3,6.8,6.0,9.9,999.9,79.0,60.1,0.02,999.9,0,0,0,0,0,0
2014-06-27,6,26,6,2014,64,64,167,5,7,4,52,201,22,44,34,7,15,49,0,2,43,2,3,3,0,0,2,0,0,0,0,0,0,102,6,0,898,74.0,63.2,1015.6,6.4,8.0,13.0,20.0,91.0,60.1,0.0,999.9,0,0,0,0,0,0
2014-06-28,7,26,6,2014,38,92,187,5,9,4,43,183,17,34,32,8,12,44,0,1,42,1,3,0,0,2,3,0,1,0,0,0,0,81,11,0,853,81.3,69.5,1014.6,9.8,9.2,24.1,34.0,91.0,62.1,0.0,999.9,0,1,0,0,1,0
2014-06-29,1,26,6,2014,17,80,242,6,11,4,45,180,23,40,33,13,8,41,0,3,57,0,2,1,1,0,2,1,0,0,0,0,0,91,5,0,906,78.7,69.9,1012.6,9.7,11.0,15.9,24.1,88.0,71.1,0.2,999.9,0,1,0,0,1,0
2014-06-30,2,27,6,2014,48,89,148,2,1,7,46,183,20,39,33,7,3,47,0,1,57,1,1,3,0,0,0,0,0,0,0,0,0,60,4,1,801,80.4,72.2,1008.8,9.7,11.6,15.9,24.1,88.0,71.1,0.2,999.9,0,1,0,0,1,0
2014-07-01,3,27,7,2014,115,69,157,7,11,11,75,236,21,43,33,5,15,49,0,1,55,0,3,1,1,0,5,0,0,0,0,0,0,90,7,0,1010,74.4,65.0,1005.6,8.2,14.0,36.9,49.9,88.0,68.0,1.87,999.9,1,1,0,0,1,0
2014-07-02,4,27,7,2014,44,71,127,7,3,4,54,209,27,16,36,11,9,42,0,1,45,3,2,4,0,0,1,0,0,0,0,0,0,100,2,1,819,69.2,57.9,1009.9,9.7,9.3,14.0,21.0,84.0,60.1,0.03,999.9,0,1,0,0,0,0
2014-07-03,5,27,7,2014,58,82,139,4,5,0,57,216,21,27,31,6,17,59,1,1,50,1,2,4,0,0,0,1,0,0,0,0,0,100,4,0,886,64.7,53.5,1019.0,7.9,6.9,13.0,18.1,75.0,57.0,0.17,999.9,0,1,0,0,0,0
2014-07-04,6,27,7,2014,32,96,188,2,3,0,48,170,10,27,25,18,17,45,0,1,55,1,1,1,0,0,3,0,0,0,0,0,0,89,5,1,838,70.1,47.8,1023.8,10.0,5.9,9.9,999.9,79.0,57.0,0.05,999.9,0,0,0,0,0,0
2014-07-05,7,27,7,2014,31,108,206,9,7,7,33,191,22,32,42,11,10,31,0,0,58,2,11,1,1,1,2,0,0,0,0,0,0,77,5,0,898,72.0,53.5,1022.7,8.8,7.5,14.0,19.0,79.0,60.1,0.0,999.9,0,0,0,0,0,0
2014-07-06,1,27,7,2014,21,91,209,2,2,1,54,181,21,31,27,13,11,43,1,1,57,5,0,2,1,1,4,0,0,0,0,0,0,89,5,0,873,75.3,64.1,1013.1,10.0,9.9,18.1,22.0,89.1,63.0,0.01,999.9,0,1,0,0,0,0
2014-07-07,2,28,7,2014,68,68,166,5,5,0,44,212,21,45,43,15,11,44,1,0,48,6,0,2,0,3,4,0,0,0,0,0,0,86,2,0,899,81.5,68.3,1005.7,10.0,10.7,21.0,32.1,89.1,66.0,0.48,999.9,0,1,0,0,1,0
2014-07-08,3,28,7,2014,41,75,150,3,2,1,46,189,20,36,21,11,19,36,1,0,58,2,2,0,0,2,0,0,0,0,0,0,0,97,5,0,817,78.9,63.1,1004.5,9.6,11.2,17.1,26.0,89.1,72.0,0.48,999.9,0,1,0,0,0,0
2014-07-09,4,28,7,2014,43,81,158,3,5,4,47,208,28,25,30,11,7,45,0,0,47,0,16,4,1,0,2,0,0,0,0,0,0,89,0,0,854,73.4,57.7,1011.4,10.0,6.4,14.0,21.0,84.0,64.0,0.0,999.9,0,0,0,0,0,0
2014-07-10,5,28,7,2014,42,67,138,5,12,3,49,206,19,36,27,4,11,32,0,4,53,0,3,1,0,2,1,0,0,0,0,0,0,102,4,0,821,71.3,57.6,1019.1,10.0,4.6,12.0,15.0,81.0,63.0,0.0,999.9,0,0,0,0,0,0
2014-07-11,6,28,7,2014,55,75,152,4,8,3,44,235,22,38,35,8,15,58,0,2,61,1,13,3,0,0,2,0,0,0,0,0,0,104,5,0,943,73.5,52.1,1020.8,10.0,5.3,9.9,999.9,82.9,63.0,0.0,999.9,0,0,0,0,0,0
2014-07-12,7,28,7,2014,24,100,171,2,7,1,46,158,20,32,25,5,8,40,1,2,63,2,7,2,0,2,0,0,0,0,0,0,0,87,5,0,810,76.6,65.7,1016.7,8.6,8.1,19.0,25.1,82.9,63.0,0.18,999.9,1,1,0,0,1,0
