date,latitude,longitude,domestic
2014-01-01 02:00:00 UTC,41.899661429,-87.670319094,false
2014-01-01 02:00:00 UTC,41.737025408,-87.672818932,false
2014-01-01 02:00:00 UTC,41.949915987,-87.657538795,false
2014-01-01 02:00:00 UTC,41.890828047,-87.630234746,false
2014-01-01 02:00:00 UTC,41.87077539,-87.725342276,false
2014-01-01 02:00:00 UTC,41.867253332,-87.714842519,true
2014-01-01 02:00:00 UTC,41.903931582,-87.629308553,false
2014-01-01 02:00:00 UTC,41.8064505,-87.613860385,false
2014-01-01 02:00:00 UTC,41.775699085,-87.674416644,false
2014-01-01 02:00:00 UTC,41.985813738,-87.674678351,false
2014-01-01 02:00:00 UTC,41.960256788,-87.683795084,false
2014-01-01 02:00:00 UTC,41.933217001,-87.676377446,false
2014-01-01 02:00:00 UTC,41.946669268,-87.65608802,true
2014-01-01 02:00:00 UTC,41.948131367,-87.649510899,true
2014-01-01 02:00:00 UTC,41.94632941,-87.654301459,false
2014-01-01 02:00:00 UTC,41.835259466,-87.643774682,false
2014-01-01 02:05:00 UTC,41.966798111,-87.730423737,true
2014-01-01 02:10:00 UTC,41.953231861,-87.762866213,false
2014-01-01 02:15:00 UTC,41.877998967,-87.723922524,true
2014-01-01 02:15:00 UTC,41.919989843,-87.66214265,false
2014-01-01 02:15:00 UTC,41.895003278,-87.62152816,false
2014-01-01 02:15:00 UTC,41.883224548,-87.625004345,false
2014-01-01 02:15:00 UTC,41.87178962,-87.633564301,true
2014-01-01 02:20:00 UTC,41.824728209,-87.643524474,false
2014-01-01 02:20:00 UTC,41.910000628,-87.764235875,false
2014-01-01 02:20:00 UTC,41.877620069,-87.750856234,true
2014-01-01 02:20:00 UTC,41.746634248,-87.613590529,true
2014-01-01 02:24:00 UTC,41.885393253,-87.663547848,false
2014-01-01 02:25:00 UTC,41.998655169,-87.805573815,true
2014-01-01 02:26:00 UTC,41.929340673,-87.720784482,false
2014-01-01 02:26:00 UTC,41.913859705,-87.771619466,true
2014-01-01 02:28:00 UTC,41.7627692,-87.641483451,true
2014-01-01 02:30:00 UTC,41.983623618,-87.712551592,true
2014-01-01 02:30:00 UTC,41.889936903,-87.637564113,false
2014-01-01 02:30:00 UTC,41.882403158,-87.737985701,false
2014-01-01 02:30:00 UTC,41.778527163,-87.783742258,false
2014-01-01 02:30:00 UTC,41.929503537,-87.796648174,false
2014-01-01 02:30:00 UTC,41.798415477,-87.618732582,false
2014-01-01 02:30:00 UTC,41.842672851,-87.643962996,false
2014-01-01 02:30:00 UTC,41.837723587,-87.720708504,true
2014-01-01 02:30:00 UTC,41.700936809,-87.617249556,true
2014-01-01 02:32:00 UTC,41.81314196,-87.608767327,false
2014-01-01 02:37:00 UTC,41.760709698,-87.662086086,false
2014-01-01 02:40:00 UTC,41.861941207,-87.733612427,false
2014-01-01 02:40:00 UTC,41.843506743,-87.708663447,true
2014-01-01 02:40:00 UTC,41.779858738,-87.637981729,true
2014-01-01 02:44:00 UTC,41.881765647,-87.763237941,false
2014-01-01 02:45:00 UTC,41.861655606,-87.726262003,true
2014-01-01 02:45:00 UTC,41.908237096,-87.678437417,false
2014-01-01 02:45:00 UTC,41.77231932,-87.62348375,false
2014-01-01 02:48:00 UTC,41.750869391,-87.601533966,false
2014-01-01 02:50:00 UTC,41.900017769,-87.623426629,false
2014-01-01 02:50:00 UTC,41.862963286,-87.661458181,false
2014-01-01 02:51:00 UTC,41.75011935,-87.551010432,false
2014-01-01 02:53:00 UTC,41.69867919,-87.540085081,false
2014-01-01 02:55:00 UTC,41.660182028,-87.63531473,true
2014-01-01 02:55:00 UTC,41.925155622,-87.701021683,false
2014-01-01 02:58:00 UTC,41.780667097,-87.649668842,true
2014-01-01 03:00:00 UTC,41.939884215,-87.655858428,false
2014-01-01 03:00:00 UTC,41.905833996,-87.638427474,false
2014-01-01 03:00:00 UTC,41.875944197,-87.743498359,false
2014-01-01 03:00:00 UTC,41.850577171,-87.724733433,false
2014-01-01 03:00:00 UTC,41.91682518,-87.636706299,false
2014-01-01 03:00:00 UTC,41.960970619,-87.725967322,false
2014-01-01 03:00:00 UTC,41.939564165,-87.760363737,true
2014-01-01 03:00:00 UTC,41.918898336,-87.734729192,false
2014-01-01 03:00:00 UTC,41.93816315,-87.716135181,false
2014-01-01 03:00:00 UTC,41.861889539,-87.707974279,true
2014-01-01 03:00:00 UTC,41.812641149,-87.743294489,false
2014-01-01 03:00:00 UTC,41.759663266,-87.609076025,false
2014-01-01 03:00:00 UTC,42.002607095,-87.815883212,true
2014-01-01 03:00:00 UTC,41.759314882,-87.613903333,false
2014-01-01 03:09:00 UTC,41.938980377,-87.735743293,false
2014-01-01 03:14:00 UTC,41.91057328,-87.731236005,true
2014-01-01 03:15:00 UTC,41.784340996,-87.708831088,false
2014-01-01 03:15:00 UTC,41.75426646,-87.574818563,true
2014-01-01 03:15:00 UTC,41.758469053,-87.686742896,false
2014-01-01 03:16:00 UTC,41.92007241,-87.712422044,true
2014-01-01 03:25:00 UTC,41.754047906,-87.635599678,true
