crimedate,weekday,dayofmonth,julian_date,weekno,month,quarter,year,temp,dewp,slp,visib,wdsp,mxpsd,prcp,sndp,fog,num_crimes
2019-09-12,5,12,255,37,9,3,2019,74.2,68.8,1017.3,9.4,6.3,17.1,0.37,0.0,0,784
2019-02-17,1,17,48,7,2,1,2019,26.7,20.4,1015.2,7.5,10.5,15.0,0.0,0.0,0,617
2019-03-21,5,21,80,12,3,1,2019,40.4,35.1,1014.6,7.5,9.2,15.0,0.08,0.0,0,689
2019-07-16,3,16,197,29,7,3,2019,77.6,69.6,1012.8,9.3,7.1,15.0,0.07,0.0,0,755
2019-05-10,6,10,130,19,5,2,2019,50.1,38.4,1017.2,10.0,8.8,13.0,0.0,0.0,0,798
2019-07-20,7,20,201,29,7,3,2019,86.0,75.8,1009.4,10.0,12.9,20.0,0.01,0.0,0,826
2019-01-23,4,23,23,4,1,1,2019,31.4,29.8,1009.4,3.7,7.7,14.0,0.23,5.1,0,661
2019-05-27,2,27,147,22,5,2,2019,62.7,53.5,1016.5,9.0,6.7,18.1,0.01,0.0,1,747
2019-05-03,6,03,123,18,5,2,2019,48.6,40.4,1019.0,8.8,10.4,15.0,0.32,0.0,0,791
2019-11-07,5,07,311,45,11,4,2019,30.2,17.8,1030.9,8.8,11.6,15.9,0.0,0.0,0,661
2019-05-18,7,18,138,20,5,2,2019,58.0,50.0,1010.5,9.4,7.8,22.9,0.13,0.0,0,758
2019-11-22,6,22,326,47,11,4,2019,37.2,27.1,1021.1,10.0,8.2,15.9,0.31,0.0,0,727
2019-08-06,3,06,218,32,8,3,2019,77.1,66.0,1008.6,9.5,7.5,13.0,0.27,0.0,0,783
2019-05-17,6,17,137,20,5,2,2019,57.5,50.7,1010.2,9.5,9.2,18.1,0.28,0.0,0,775
2019-05-29,4,29,149,22,5,2,2019,60.0,55.2,1007.6,6.5,7.1,15.9,0.74,0.0,0,738
2019-10-03,5,03,276,40,10,4,2019,63.1,57.8,1015.4,7.7,8.2,17.1,0.59,0.0,0,728
2019-02-20,4,20,51,8,2,1,2019,31.6,26.7,1019.9,6.1,11.2,17.1,0.01,1.2,0,634
2019-01-24,5,24,24,4,1,1,2019,17.9,12.7,1012.5,6.8,9.1,18.1,0.07,3.9,0,607
2019-12-01,1,01,335,48,12,4,2019,40.5,37.7,996.1,6.5,9.1,15.9,0.16,0.0,0,718
2019-10-22,3,22,295,43,10,4,2019,50.8,39.1,1001.9,9.9,16.1,22.0,0.08,0.0,0,660
2019-04-10,4,10,100,15,4,2,2019,41.6,31.5,1015.0,9.8,13.8,24.1,0.0,0.0,0,659
2019-04-06,7,06,96,14,4,2,2019,52.3,44.4,1019.8,6.2,4.2,12.0,0.0,0.0,1,742
2019-05-23,5,23,143,21,5,2,2019,72.1,56.4,1014.0,10.0,13.1,17.1,0.02,0.0,0,772
2019-02-08,6,08,39,6,2,1,2019,11.5,1.6,1028.3,8.2,18.7,27.0,0.13,0.0,0,642
2019-09-22,1,22,265,38,9,3,2019,73.2,68.0,1013.3,8.7,10.1,17.1,0.55,0.0,0,657
2019-12-11,4,11,345,50,12,4,2019,19.2,8.3,1030.4,9.2,9.3,18.1,0.0,0.0,0,605
2019-09-27,6,27,270,39,9,3,2019,64.7,50.4,1010.0,8.8,8.5,18.1,0.0,0.0,0,668
2019-02-24,1,24,55,8,2,1,2019,36.3,31.5,1000.6,8.0,18.8,33.0,0.42,0.0,1,547
2019-02-03,1,03,34,5,2,1,2019,41.0,39.9,1011.9,6.5,9.7,12.0,0.0,1.2,0,595
2019-07-21,1,21,202,29,7,3,2019,75.7,68.6,1011.7,9.9,9.1,15.9,0.32,0.0,0,774
2019-01-25,6,25,25,4,1,1,2019,2.8,-5.6,1024.2,8.9,12.8,20.0,0.0,5.1,0,586
2019-09-01,1,01,244,35,9,3,2019,67.4,61.0,1020.2,8.9,5.2,12.0,0.78,0.0,0,886
2019-08-25,1,25,237,34,8,3,2019,70.0,53.1,1019.1,10.0,8.8,13.0,0.0,0.0,0,766
2019-12-16,2,16,350,51,12,4,2019,27.8,21.8,1022.4,7.6,5.6,9.9,0.0,0.0,0,624
2019-12-31,3,31,365,1,12,4,2019,27.7,20.4,1006.2,7.1,16.8,26.0,0.01,1.2,0,14
2019-05-20,2,20,140,21,5,2,2019,54.1,43.4,1014.4,10.0,11.5,22.0,0.29,0.0,0,809
2019-06-28,6,28,179,26,6,2,2019,78.5,67.0,1018.5,9.7,8.6,18.1,0.0,0.0,0,847
2019-03-14,5,14,73,11,3,1,2019,56.2,48.6,999.5,8.8,15.0,24.1,0.32,0.0,0,674
2019-12-03,3,03,337,49,12,4,2019,33.5,26.3,1011.2,9.7,10.1,15.9,0.0,0.0,0,689
2019-05-30,5,30,150,22,5,2,2019,66.9,58.2,1007.1,9.4,5.7,15.0,0.13,0.0,0,745
2019-12-29,1,29,363,52,12,4,2019,54.3,50.9,1005.1,7.6,10.7,17.1,0.76,0.0,0,689
2019-02-27,4,27,58,9,2,1,2019,26.3,16.5,1023.4,9.0,8.6,15.0,0.0,0.0,0,649
2019-10-04,6,04,277,40,10,4,2019,54.1,44.9,1026.6,10.0,9.6,14.0,0.18,0.0,0,715
2019-01-08,3,08,8,2,1,1,2019,42.8,35.2,1009.1,8.2,11.9,22.9,0.38,0.0,0,700
2019-02-05,3,05,36,6,2,1,2019,30.8,25.1,1018.6,9.9,9.6,13.0,0.02,0.0,0,653
2019-12-08,1,08,342,49,12,4,2019,39.9,31.4,1017.0,9.1,10.1,15.0,0.0,0.0,0,670
2019-04-05,6,05,95,14,4,2,2019,45.0,39.5,1020.2,7.4,4.9,11.1,0.16,0.0,0,703
2019-06-02,1,02,153,22,6,2,2019,60.9,45.4,1012.0,10.0,7.5,15.0,0.03,0.0,0,734
2019-06-10,2,10,161,24,6,2,2019,68.3,54.3,1016.5,8.4,10.3,18.1,0.03,0.0,0,798
2019-12-28,7,28,362,52,12,4,2019,36.0,31.3,1023.5,6.3,5.6,11.1,0.0,0.0,0,638
2019-07-02,3,02,183,27,7,3,2019,84.9,71.2,1011.2,10.0,8.1,15.9,0.0,0.0,0,769
2019-01-20,1,20,20,3,1,1,2019,14.8,5.8,1024.4,7.8,14.5,21.0,0.01,5.9,0,493
2019-04-04,5,04,94,14,4,2,2019,46.7,39.9,1027.0,8.0,8.5,14.0,0.16,0.0,0,662
2019-10-15,3,15,288,42,10,4,2019,52.3,41.4,1013.8,9.6,8.0,17.1,0.0,0.0,0,741
2019-01-07,2,07,7,2,1,1,2019,45.6,39.8,1011.7,8.8,15.5,21.0,0.0,0.0,0,676
2019-03-25,2,25,84,13,3,1,2019,37.6,25.2,1024.3,9.6,15.0,20.0,0.11,0.0,0,639
2019-09-13,6,13,256,37,9,3,2019,75.1,66.4,1015.4,9.5,10.7,20.0,0.63,0.0,0,817
2019-04-07,1,07,97,14,4,2,2019,59.4,49.9,1013.3,10.0,7.3,15.9,0.0,0.0,0,703
2019-10-30,4,30,303,44,10,4,2019,38.5,34.0,1023.8,5.9,8.4,14.0,0.51,1.2,0,577
2019-01-09,4,09,9,2,1,1,2019,23.8,10.4,1022.7,9.6,15.0,22.0,0.0,0.0,0,631
2019-09-04,4,04,247,36,9,3,2019,68.4,57.0,1015.7,10.0,9.3,15.0,0.17,0.0,0,683
2019-10-27,1,27,300,43,10,4,2019,50.3,43.0,1007.6,7.4,12.2,20.0,2.29,0.0,0,701
2019-12-02,2,02,336,49,12,4,2019,33.3,26.8,1013.5,9.6,11.7,15.9,0.06,0.0,0,709
2019-09-09,2,09,252,37,9,3,2019,67.5,60.2,1020.6,10.0,5.7,9.9,0.05,0.0,0,778
2019-11-21,5,21,325,47,11,4,2019,47.8,42.0,1012.6,8.6,14.6,25.1,0.18,0.0,0,662
2019-02-21,5,21,52,8,2,1,2019,31.9,21.2,1019.8,9.8,12.3,18.1,0.03,1.2,0,696
2019-02-28,5,28,59,9,2,1,2019,20.1,8.6,1025.6,10.0,5.8,15.0,0.0,0.0,0,594
2019-03-29,6,29,88,13,3,1,2019,47.5,32.6,1017.9,10.0,7.0,9.9,0.01,0.0,0,674
2019-02-19,3,19,50,8,2,1,2019,24.1,14.9,1036.5,10.0,3.1,8.9,0.02,2.0,0,611
2019-03-08,6,08,67,10,3,1,2019,29.4,21.3,1024.0,8.0,5.2,8.0,0.0,0.0,0,717
2019-06-06,5,06,157,23,6,2,2019,66.4,58.9,1010.9,8.1,5.5,11.1,0.01,0.0,0,741
2019-04-26,6,26,116,17,4,2,2019,56.5,37.4,1007.6,9.7,14.5,22.9,0.06,0.0,0,761
2019-02-04,2,04,35,6,2,1,2019,47.3,45.1,1007.5,7.8,9.5,13.0,0.0,0.0,0,735
2019-08-18,1,18,230,33,8,3,2019,75.1,69.2,1009.8,9.5,7.6,18.1,0.07,0.0,0,759
2019-03-02,7,02,61,9,3,1,2019,30.8,22.0,1022.9,8.7,6.5,13.0,0.0,0.0,0,663
2019-06-19,4,19,170,25,6,2,2019,67.4,59.0,1008.3,8.7,5.5,13.0,0.0,0.0,0,803
2019-01-15,3,15,15,3,1,1,2019,26.4,22.2,1023.9,6.5,10.9,15.9,0.0,3.1,0,696
2019-12-10,3,10,344,50,12,4,2019,23.2,13.2,1017.8,9.8,13.8,21.0,0.01,0.0,0,675
2019-03-05,3,05,64,10,3,1,2019,13.2,0.0,1022.0,8.8,14.2,20.0,0.0,0.0,0,541
2019-03-31,1,31,90,13,3,1,2019,31.9,13.8,1024.8,9.6,12.6,15.9,0.22,0.0,0,637
2019-03-01,6,01,60,9,3,1,2019,28.6,19.6,1023.1,10.0,4.9,8.0,0.0,0.0,0,751
2019-11-15,6,15,319,46,11,4,2019,28.5,20.4,1028.6,9.2,6.0,12.0,0.0,1.2,0,756
2019-11-26,3,26,330,48,11,4,2019,42.1,35.2,1008.4,9.3,5.5,11.1,0.0,0.0,0,678
2019-02-09,7,09,40,6,2,1,2019,13.5,3.0,1045.3,10.0,6.5,14.0,0.0,0.0,0,756
2019-06-26,4,26,177,26,6,2,2019,79.3,62.3,1014.6,10.0,6.3,13.0,0.0,0.0,0,798
2019-10-25,6,25,298,43,10,4,2019,46.9,35.6,1027.2,10.0,3.8,7.0,0.0,0.0,0,750
2019-04-09,3,09,99,15,4,2,2019,60.9,35.8,1009.8,10.0,9.8,17.1,0.0,0.0,0,693
2019-04-28,1,28,118,17,4,2,2019,41.5,27.4,1020.0,8.9,11.4,18.1,0.85,1.2,0,605
2019-10-06,1,06,279,40,10,4,2019,60.3,47.3,1016.6,10.0,8.3,15.0,0.28,0.0,0,670
2019-05-25,7,25,145,21,5,2,2019,76.4,64.4,1011.8,10.0,10.2,15.9,0.05,0.0,0,875
2019-08-20,3,20,232,34,8,3,2019,75.9,71.3,1014.3,9.6,4.6,13.0,0.0,0.0,0,731
2019-10-24,5,24,297,43,10,4,2019,48.6,39.3,1021.9,10.0,5.9,13.0,0.01,0.0,0,716
2019-11-28,5,28,332,48,11,4,2019,35.2,25.1,1029.7,10.0,9.5,17.1,0.14,0.0,0,506
2019-10-28,2,28,301,44,10,4,2019,48.8,42.3,1016.8,9.9,4.0,7.0,0.03,0.0,0,658
2019-01-03,5,03,3,1,1,1,2019,30.8,23.5,1017.9,9.7,9.8,12.0,0.0,0.0,0,752
2019-05-24,6,24,144,21,5,2,2019,64.5,52.2,1017.7,9.8,7.1,13.0,0.06,0.0,0,847
2019-06-05,4,05,156,23,6,2,2019,75.5,65.0,1006.0,9.4,8.7,13.0,0.53,0.0,0,789
2019-02-16,7,16,47,7,2,1,2019,22.2,12.1,1020.3,10.0,7.6,13.0,0.0,0.0,0,676
2019-05-26,1,26,146,21,5,2,2019,70.9,59.8,1015.0,10.0,6.2,11.1,0.0,0.0,0,826
2019-09-03,3,03,246,36,9,3,2019,73.1,65.5,1012.9,9.9,9.5,22.0,0.0,0.0,0,675
2019-03-24,1,24,83,12,3,1,2019,46.0,31.5,1020.9,9.8,4.6,14.0,0.0,0.0,0,648
2019-08-15,5,15,227,33,8,3,2019,71.5,62.1,1014.4,10.0,7.9,12.0,0.45,0.0,0,812
2019-06-13,5,13,164,24,6,2,2019,59.0,48.0,1010.0,9.6,13.9,22.9,0.72,0.0,0,701
2019-08-11,1,11,223,32,8,3,2019,75.7,60.7,1014.8,10.0,6.8,11.1,0.0,0.0,0,802
2019-12-27,6,27,361,52,12,4,2019,38.3,32.1,1022.1,8.4,8.6,14.0,0.0,0.0,0,691
2019-05-04,7,04,124,18,5,2,2019,50.9,38.3,1016.4,10.0,6.6,11.1,0.02,0.0,0,699
2019-07-24,4,24,205,30,7,3,2019,71.7,53.9,1020.0,10.0,5.0,9.9,0.0,0.0,0,745
2019-11-12,3,12,316,46,11,4,2019,14.9,1.7,1032.8,10.0,11.7,17.1,0.02,2.0,0,547
2019-03-12,3,12,71,11,3,1,2019,36.3,23.6,1028.0,10.0,6.2,13.0,0.0,0.0,0,627
2019-07-12,6,12,193,28,7,3,2019,74.1,57.4,1014.0,10.0,4.6,9.9,0.0,0.0,0,787
2019-12-07,7,07,341,49,12,4,2019,32.0,23.4,1029.0,10.0,5.8,12.0,0.0,0.0,0,700
2019-07-06,7,06,187,27,7,3,2019,80.1,69.6,1014.1,9.8,8.0,15.9,0.0,0.0,0,815
2019-11-23,7,23,327,47,11,4,2019,32.4,25.7,1014.3,10.0,4.8,9.9,0.0,0.0,0,702
2019-10-12,7,12,285,41,10,4,2019,44.2,26.8,1015.9,10.0,14.2,21.0,0.45,0.0,0,731
2019-10-23,4,23,296,43,10,4,2019,49.2,34.1,1012.2,10.0,9.0,12.0,0.05,0.0,0,699
2019-11-13,4,13,317,46,11,4,2019,17.3,3.8,1026.7,10.0,10.1,17.1,0.0,2.0,0,578
2019-09-25,4,25,268,39,9,3,2019,70.8,57.0,1006.8,10.0,11.8,15.0,0.0,0.0,0,712
2019-03-07,5,07,66,10,3,1,2019,24.2,10.7,1028.2,10.0,7.7,15.0,0.0,0.0,0,609
2019-08-23,6,23,235,34,8,3,2019,70.6,53.4,1020.1,10.0,10.1,15.0,0.0,0.0,0,780
2019-09-05,5,05,248,36,9,3,2019,64.8,51.9,1020.4,10.0,4.4,8.9,0.0,0.0,0,647
2019-05-05,1,05,125,18,5,2,2019,58.8,39.6,1012.1,10.0,4.9,12.0,0.0,0.0,0,779
2019-09-20,6,20,263,38,9,3,2019,76.0,65.1,1018.1,9.8,3.7,7.0,0.01,0.0,0,815
2019-02-14,5,14,45,7,2,1,2019,36.8,28.5,1006.7,10.0,9.0,12.0,0.0,1.2,0,742
2019-05-11,7,11,131,19,5,2,2019,48.1,37.5,1020.2,10.0,6.1,14.0,0.0,0.0,0,696
2019-09-24,3,24,267,39,9,3,2019,68.1,55.2,1014.2,10.0,8.2,15.0,0.0,0.0,0,755
2019-11-24,1,24,328,47,11,4,2019,39.4,30.8,1006.0,10.0,8.9,11.1,0.0,0.0,0,698
2019-08-29,5,29,241,35,8,3,2019,71.5,57.4,1012.8,10.0,10.6,22.0,0.0,0.0,0,773
2019-12-25,4,25,359,52,12,4,2019,48.8,40.0,1012.9,10.0,8.1,13.0,0.0,0.0,0,512
2019-12-18,4,18,352,51,12,4,2019,21.3,6.6,1024.6,9.9,9.8,15.0,0.0,0.0,0,652
2019-05-21,3,21,141,21,5,2,2019,49.5,40.6,1019.6,9.8,10.2,20.0,0.05,0.0,0,728
2019-09-07,7,07,250,36,9,3,2019,68.1,56.3,1016.5,10.0,7.6,14.0,0.0,0.0,0,735
2019-10-01,3,01,274,40,10,4,2019,79.7,68.6,1012.5,10.0,8.2,11.1,0.0,0.0,0,876
2019-05-15,4,15,135,20,5,2,2019,63.6,43.2,1014.2,10.0,3.1,7.0,0.0,0.0,0,763
2019-03-28,5,28,87,13,3,1,2019,53.5,39.4,1017.2,9.7,11.3,15.9,0.08,0.0,0,683
2019-09-14,7,14,257,37,9,3,2019,68.4,56.2,1020.9,10.0,6.9,12.0,0.01,0.0,0,764
2019-04-20,7,20,110,16,4,2,2019,50.6,19.6,1010.0,10.0,16.0,22.9,0.0,0.0,0,730
2019-07-08,2,08,189,28,7,3,2019,73.3,54.0,1016.7,10.0,7.2,13.0,0.0,0.0,0,831
2019-07-22,2,22,203,30,7,3,2019,71.9,55.7,1015.7,10.0,12.2,19.0,0.0,0.0,0,790
2019-08-21,4,21,233,34,8,3,2019,74.0,67.5,1013.4,9.9,5.5,13.0,0.17,0.0,0,722
2019-05-12,1,12,132,19,5,2,2019,47.2,38.0,1012.3,10.0,10.5,14.0,0.07,0.0,0,631
2019-06-22,7,22,173,25,6,2,2019,69.1,55.6,1015.5,10.0,8.3,17.1,0.0,0.0,0,825
2019-07-10,4,10,191,28,7,3,2019,85.0,68.0,1011.6,9.9,8.9,13.0,0.0,0.0,0,837
2019-11-01,6,01,305,44,11,4,2019,33.1,24.3,1022.8,9.4,8.8,13.0,0.02,2.0,0,848
2019-10-14,2,14,287,42,10,4,2019,46.5,31.6,1017.2,10.0,7.4,14.0,0.0,0.0,0,684
2019-07-27,7,27,208,30,7,3,2019,80.2,64.1,1018.4,10.0,11.8,17.1,0.0,0.0,0,825
2019-07-23,3,23,204,30,7,3,2019,70.8,54.8,1018.2,10.0,7.1,14.0,0.0,0.0,0,787
2019-07-04,5,04,185,27,7,3,2019,78.8,69.7,1012.6,9.0,6.2,11.1,0.01,0.0,0,799
2019-03-22,6,22,81,12,3,1,2019,40.6,28.8,1017.8,10.0,10.4,18.1,0.0,0.0,0,709
2019-07-14,1,14,195,28,7,3,2019,80.2,65.8,1017.5,10.0,7.4,13.0,0.14,0.0,0,790
2019-08-19,2,19,231,34,8,3,2019,77.8,68.4,1013.7,10.0,3.6,8.9,1.37,0.0,0,787
2019-11-03,1,03,307,44,11,4,2019,40.4,28.5,1020.3,10.0,8.0,15.0,0.0,0.0,0,719
2019-11-10,1,10,314,45,11,4,2019,42.1,31.7,1015.3,10.0,6.5,9.9,0.0,0.0,0,651
2019-06-21,6,21,172,25,6,2,2019,63.0,48.8,1014.4,10.0,5.1,12.0,0.01,0.0,0,780
2019-12-13,6,13,347,50,12,4,2019,39.7,27.6,1015.4,10.0,6.9,13.0,0.0,0.0,0,731
2019-06-04,3,04,155,23,6,2,2019,67.0,52.2,1014.8,9.6,7.6,15.0,0.0,0.0,0,771
2019-07-28,1,28,209,30,7,3,2019,81.5,66.3,1016.1,10.0,10.1,17.1,0.0,0.0,0,832
2019-04-21,1,21,111,16,4,2,2019,59.6,24.4,1013.9,10.0,6.0,13.0,0.0,0.0,0,645
2019-08-31,7,31,243,35,8,3,2019,68.3,52.4,1023.4,10.0,8.2,15.0,0.0,0.0,0,775
2017-11-02,5,02,306,44,11,4,2017,47.6,46.5,1011.6,2.9,4.9,9.9,0.34,0.0,0,722
2017-01-21,7,21,21,3,1,1,2017,49.6,44.7,1000.2,4.9,7.1,14.0,0.01,0.0,0,786
2017-01-17,3,17,17,3,1,1,2017,36.7,36.0,1012.9,4.0,7.7,13.0,0.96,0.0,1,705
2017-10-14,7,14,287,41,10,4,2017,64.6,61.3,1016.3,5.0,5.0,9.9,0.0,0.0,1,647
2017-02-07,3,07,38,6,2,1,2017,46.0,43.7,999.9,2.8,6.8,17.1,0.32,0.0,1,692
2017-05-01,2,01,121,18,5,2,2017,51.7,46.7,997.7,8.1,11.6,22.0,1.11,0.0,0,861
2017-06-23,6,23,174,25,6,2,2017,76.7,62.8,1004.7,9.4,10.4,19.0,0.02,0.0,0,777
2017-10-06,6,06,279,40,10,4,2017,65.2,61.7,1015.6,4.4,5.7,12.0,0.13,0.0,0,748
2017-12-07,5,07,341,49,12,4,2017,25.6,13.4,1021.2,9.1,11.3,15.0,0.0,0.0,0,625
2017-12-09,7,09,343,49,12,4,2017,30.0,20.1,1011.0,7.8,12.4,21.0,0.01,1.2,0,659
2017-10-15,1,15,288,41,10,4,2017,60.9,55.7,1012.4,8.7,12.9,27.0,5.2,0.0,0,639
2017-09-14,5,14,257,37,9,3,2017,67.9,61.0,1010.3,7.5,3.9,7.0,0.07,0.0,1,734
2017-02-25,7,25,56,8,2,1,2017,30.4,21.0,1008.9,8.8,13.4,20.0,0.01,0.0,0,599
2017-10-03,3,03,276,40,10,4,2017,72.2,59.5,1022.5,9.3,10.7,14.0,0.0,0.0,0,738
2017-10-30,2,30,303,44,10,4,2017,45.0,30.4,1006.8,10.0,11.5,20.0,0.0,0.0,0,707
2017-05-24,4,24,144,21,5,2,2017,57.0,53.2,1002.3,7.7,9.6,17.1,0.7,0.0,0,762
2017-03-20,2,20,79,12,3,1,2017,47.9,39.4,1017.5,9.2,9.6,18.1,0.43,0.0,0,695
2017-04-19,4,19,109,16,4,2,2017,64.5,54.0,1015.5,9.9,8.1,13.0,0.0,0.0,0,758
2017-12-13,4,13,347,50,12,4,2017,27.9,15.4,1006.9,9.6,11.3,21.0,0.0,0.0,0,700
2017-07-27,5,27,208,30,7,3,2017,78.6,70.1,1012.6,8.0,8.1,15.9,0.07,0.0,0,790
2017-11-16,5,16,320,46,11,4,2017,36.2,27.6,1021.2,10.0,10.4,22.0,0.18,0.0,0,764
2017-02-23,5,23,54,8,2,1,2017,51.6,44.0,1006.1,9.9,11.5,15.9,0.0,0.0,0,655
2017-12-12,3,12,346,50,12,4,2017,25.2,15.2,1017.7,9.0,14.0,19.0,0.03,1.2,0,684
2017-11-12,1,12,316,45,11,4,2017,39.0,31.3,1026.5,8.9,3.5,8.0,0.01,0.0,0,665
2017-03-22,4,22,81,12,3,1,2017,32.3,19.1,1033.9,10.0,14.1,22.9,0.0,0.0,0,647
2017-04-28,6,28,118,17,4,2,2017,49.6,40.9,1012.4,9.8,5.4,14.0,0.11,0.0,0,832
2017-09-04,2,04,247,36,9,3,2017,73.5,58.6,1008.9,9.8,10.9,18.1,0.0,0.0,0,716
2017-12-17,1,17,351,50,12,4,2017,38.8,32.6,1017.8,9.7,3.3,7.0,0.0,0.0,0,729
2017-05-23,3,23,143,21,5,2,2017,60.9,54.3,1009.6,9.4,7.7,18.1,0.01,0.0,0,738
2017-12-01,6,01,335,48,12,4,2017,42.2,27.1,1023.4,10.0,4.6,7.0,0.0,0.0,0,915
2017-10-24,3,24,297,43,10,4,2017,47.8,44.9,1002.9,7.8,11.0,14.0,0.51,0.0,0,688
2017-01-19,5,19,19,3,1,1,2017,35.6,32.5,1016.7,4.5,6.3,12.0,0.0,0.0,0,738
2017-10-23,2,23,296,43,10,4,2017,53.1,51.5,1010.8,7.6,8.6,13.0,1.19,0.0,0,740
2017-07-18,3,18,199,29,7,3,2017,76.0,59.4,1016.7,9.5,3.3,8.9,0.0,0.0,0,792
2017-08-02,4,02,214,31,8,3,2017,77.2,64.2,1015.4,9.6,5.4,11.1,0.0,0.0,0,774
2017-08-21,2,21,233,34,8,3,2017,79.5,69.9,1015.8,10.0,7.0,13.0,0.06,0.0,0,754
2017-07-10,2,10,191,28,7,3,2017,78.2,67.9,1009.4,9.7,8.4,21.0,0.17,0.0,0,779
2017-11-29,4,29,333,48,11,4,2017,44.3,27.7,1024.6,10.0,6.8,9.9,0.0,0.0,0,771
2017-12-15,6,15,349,50,12,4,2017,26.8,16.0,1016.3,9.9,9.1,15.0,0.0,0.0,0,768
2017-07-06,5,06,187,27,7,3,2017,82.2,64.4,1014.5,9.9,5.1,9.9,0.0,0.0,0,781
2017-09-03,1,03,246,35,9,3,2017,68.4,55.0,1014.6,9.7,6.3,22.0,0.26,0.0,0,757
2017-06-03,7,03,154,22,6,2,2017,75.2,49.4,1015.2,10.0,6.2,15.0,0.0,0.0,0,823
2017-03-15,4,15,74,11,3,1,2017,24.1,7.7,1029.2,10.0,11.0,15.9,0.02,3.1,0,606
2017-03-23,5,23,82,12,3,1,2017,37.8,21.5,1029.7,10.0,9.4,15.9,0.0,0.0,0,666
2017-05-16,3,16,136,20,5,2,2017,76.9,58.3,1008.4,10.0,10.5,22.0,0.0,0.0,0,747
2017-12-21,5,21,355,51,12,4,2017,36.1,24.9,1017.9,10.0,7.5,11.1,0.0,0.0,0,747
2017-06-08,5,08,159,23,6,2,2017,70.4,45.0,1015.5,10.0,4.3,14.0,0.0,0.0,0,769
2017-03-10,6,10,69,10,3,1,2017,31.8,6.4,1027.5,10.0,12.1,19.0,0.0,0.0,0,666
2017-11-26,1,26,330,47,11,4,2017,38.9,25.4,1022.0,10.0,6.6,13.0,0.0,0.0,0,664
2017-06-05,2,05,156,23,6,2,2017,71.3,57.5,1008.5,10.0,9.0,18.1,0.0,0.0,0,737
2017-05-29,2,29,149,22,5,2,2017,70.1,47.9,1008.3,10.0,10.6,21.0,0.01,0.0,0,768
2017-09-24,1,24,267,38,9,3,2017,82.3,63.6,1016.6,10.0,5.7,11.1,0.0,0.0,0,811
2017-09-16,7,16,259,37,9,3,2017,77.8,61.5,1016.7,10.0,7.8,11.1,0.0,0.0,0,826
2017-02-11,7,11,42,6,2,1,2017,42.7,33.0,1010.6,9.9,6.8,11.1,0.0,0.0,0,704
2017-11-21,3,21,325,47,11,4,2017,42.1,29.1,1009.4,10.0,13.3,20.0,0.0,0.0,0,672
2017-08-05,7,05,217,31,8,3,2017,67.7,54.5,1016.1,10.0,7.2,13.0,0.01,0.0,0,928
2017-10-17,3,17,290,42,10,4,2017,57.4,40.2,1022.3,10.0,9.9,18.1,0.0,0.0,0,718
2017-08-06,1,06,218,31,8,3,2017,71.9,57.3,1015.9,10.0,6.1,12.0,0.0,0.0,0,865
2017-08-23,4,23,235,34,8,3,2017,69.5,51.4,1015.6,10.0,8.2,15.0,0.05,0.0,0,747
2017-09-07,5,07,250,36,9,3,2017,60.6,46.2,1016.7,10.0,7.7,15.0,0.0,0.0,0,728
2017-01-15,1,15,15,2,1,1,2017,28.1,18.5,1031.3,9.5,2.5,7.0,0.0,0.0,0,656
2017-02-02,5,02,33,5,2,1,2017,22.0,5.8,1028.3,10.0,11.0,17.1,0.0,0.0,0,670
2017-02-26,1,26,57,8,2,1,2017,33.1,16.0,1017.4,10.0,11.5,19.0,0.0,0.0,0,576
2017-09-22,6,22,265,38,9,3,2017,85.2,67.3,1015.8,10.0,6.0,11.1,0.0,0.0,0,798
2017-08-08,3,08,220,32,8,3,2017,70.4,51.9,1020.3,10.0,4.4,8.9,0.0,0.0,0,768
2017-08-16,4,16,228,33,8,3,2017,77.1,66.3,1013.6,9.8,6.5,12.0,0.0,0.0,0,795
2017-06-24,7,24,175,25,6,2,2017,70.0,52.0,1012.2,10.0,11.6,18.1,0.01,0.0,0,819
2017-01-08,1,08,8,1,1,1,2017,10.9,-5.0,1039.9,10.0,9.0,15.9,0.0,0.0,0,590
2017-05-07,1,07,127,18,5,2,2017,48.0,26.1,1016.0,10.0,8.5,17.1,0.0,0.0,0,629
2017-12-26,3,26,360,52,12,4,2017,3.6,-8.1,1036.0,10.0,9.8,14.0,0.0,1.2,0,526
2017-06-10,7,10,161,23,6,2,2017,76.1,55.2,1009.2,9.9,12.3,25.1,0.02,0.0,0,785
2017-08-12,7,12,224,32,8,3,2017,69.4,57.1,1016.5,10.0,8.4,12.0,0.0,0.0,0,812
2017-10-27,6,27,300,43,10,4,2017,45.3,33.6,1007.1,10.0,13.6,19.0,0.0,0.0,0,818
2017-08-09,4,09,221,32,8,3,2017,74.6,56.1,1020.6,10.0,3.5,8.0,0.0,0.0,0,769
2017-07-19,4,19,200,29,7,3,2017,80.5,66.9,1016.9,10.0,6.8,11.1,0.0,0.0,0,768
2017-06-01,5,01,152,22,6,2,2017,67.1,42.4,1016.7,10.0,5.3,12.0,0.0,0.0,0,889
2017-04-24,2,24,114,17,4,2,2017,57.7,35.4,1015.0,10.0,6.6,12.0,0.0,0.0,0,736
2017-09-25,2,25,268,39,9,3,2017,81.1,58.7,1014.2,10.0,5.6,14.0,0.0,0.0,0,821
